,,Table S3. List of DEGs across GSE150899.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
79699,831.4511233,-0.082256695,0.151354003,-0.543472211,0.586804719,0.741681138,ZYG11B,"zyg-11 family member B, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:25820]"
79701,534.8299048,-0.048679621,0.150319097,-0.323841891,0.746057739,0.851339757,OGFOD3,2-oxoglutarate and iron dependent oxygenase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26174]
79703,356.8579209,1.518739186,0.203287524,7.470892258,7.97E-14,6.65E-12,TOP6BL,TOP6B like initiator of meiotic double strand breaks [Source:HGNC Symbol;Acc:HGNC:26197]
79705,612.9310232,0.096714452,0.340155011,0.284324644,0.776161602,0.869907001,LRRK1,leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]
79706,303.4856828,0.327501582,0.148571382,2.204338253,0.027500565,0.086584461,PRKRIP1,PRKR interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21894]
79707,285.5954548,0.085883687,0.149957865,0.572718791,0.566835112,0.727465341,NOL9,nucleolar protein 9 [Source:HGNC Symbol;Acc:HGNC:26265]
79709,848.6199087,0.600658354,0.223244039,2.69059079,0.007132562,0.030007163,COLGALT1,collagen beta(1-O)galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26182]
79710,571.1084175,0.567868374,0.193539974,2.934114143,0.003345012,0.016394394,MORC4,MORC family CW-type zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:23485]
79711,579.3197877,0.315088069,0.12208769,2.580834059,0.009856195,0.038648116,IPO4,importin 4 [Source:HGNC Symbol;Acc:HGNC:19426]
79712,443.494036,-0.038664638,0.060991223,-0.633937743,0.526121453,0.694341708,GTDC1,glycosyltransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20887]
79713,267.2847219,0.701687624,0.456266279,1.537890607,0.124075364,0.264341463,IGFLR1,IGF like family receptor 1 [Source:HGNC Symbol;Acc:HGNC:23620]
79714,139.6800664,-0.292201347,0.128779359,-2.269007627,0.023267862,0.075795506,CCDC51,coiled-coil domain containing 51 [Source:HGNC Symbol;Acc:HGNC:25714]
79716,503.6860324,-0.033971102,0.163649981,-0.207583904,0.835553873,0.908199859,NPEPL1,aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:16244]
79717,781.785475,-0.027158817,0.09048727,-0.30013964,0.764070644,0.862109067,PPCS,phosphopantothenoylcysteine synthetase [Source:HGNC Symbol;Acc:HGNC:25686]
79718,2588.096555,-0.135069837,0.137596526,-0.98163697,0.326278727,0.511669571,TBL1XR1,TBL1X/Y related 1 [Source:HGNC Symbol;Acc:HGNC:29529]
79719,634.4336472,-0.369194853,0.137514749,-2.6847655,0.007258071,0.0304148,AAGAB,alpha and gamma adaptin binding protein [Source:HGNC Symbol;Acc:HGNC:25662]
79720,1442.312903,-0.267036766,0.200166807,-1.334071166,0.182180535,0.346700285,VPS37B,VPS37B subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:25754]
79722,16.68465261,0.926483619,0.634659808,1.459811394,0.144341916,0.294569303,ANKRD55,ankyrin repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25681]
79723,99.48743142,-0.368548313,0.180892664,-2.03738673,0.041611303,0.118783139,SUV39H2,SUV39H2 histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:17287]
79724,749.7889425,0.244900048,0.151377435,1.617810789,0.10570338,0.236238924,ZNF768,zinc finger protein 768 [Source:HGNC Symbol;Acc:HGNC:26273]
79725,172.6453801,-0.698256319,0.160519886,-4.349967707,1.36E-05,0.000157418,THAP9,THAP domain containing 9 [Source:HGNC Symbol;Acc:HGNC:23192]
79726,939.7121733,-0.176403126,0.107022863,-1.648275146,0.099296223,0.225612295,WDR59,WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706]
79727,0.511971449,0.958668549,1.06869849,0.897043046,0.369695948,0.556443861,LIN28A,lin-28 homolog A [Source:HGNC Symbol;Acc:HGNC:15986]
79728,231.5213974,0.145112365,0.131538868,1.10319001,0.269944659,0.451706048,PALB2,partner and localizer of BRCA2 [Source:HGNC Symbol;Acc:HGNC:26144]
79729,1145.186088,0.094750544,0.279380408,0.339145271,0.734500296,0.843861288,SH3D21,SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]
79730,812.9809236,-0.400976796,0.199732712,-2.007566973,0.044689327,0.125087063,NSUN7,NOP2/Sun RNA methyltransferase family member 7 [Source:HGNC Symbol;Acc:HGNC:25857]
79731,285.1704329,0.040728474,0.107872865,0.377559956,0.705757517,0.824821128,NARS2,"asparaginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26274]"
79733,34.00161435,-0.382487738,0.680869767,-0.561763434,0.574277209,0.733268955,E2F8,E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]
79734,214.6626799,0.893517098,0.238906645,3.740026135,0.000184001,0.001458654,KCTD17,potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705]
79735,1226.566202,0.149398807,0.139843145,1.068331288,0.2853711,0.468057578,TBC1D17,TBC1 domain family member 17 [Source:HGNC Symbol;Acc:HGNC:25699]
79736,107.3528231,-0.232732019,0.133744064,-1.740129708,0.081836245,0.195262813,TEFM,"transcription elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26223]"
79738,389.3540779,-0.219491645,0.176750033,-1.241819537,0.214303153,0.38767009,BBS10,Bardet-Biedl syndrome 10 [Source:HGNC Symbol;Acc:HGNC:26291]
79739,168.4386662,-0.580125858,0.334906387,-1.732203029,0.08323742,0.197676966,TTLL7,tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]
79740,5.327869939,-0.53939405,0.65312655,-0.825864529,0.408880944,0.593921955,ZBBX,zinc finger B-box domain containing [Source:HGNC Symbol;Acc:HGNC:26245]
79741,135.169096,-0.036762675,0.172390803,-0.21325195,0.83113045,0.905624313,CCDC7,coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]
79742,496.549256,0.144869693,0.208278743,0.695556784,0.486706439,0.662405578,DIPK2B,divergent protein kinase domain 2B [Source:HGNC Symbol;Acc:HGNC:25866]
79744,267.234971,0.195706832,0.168313415,1.162752428,0.244929963,0.423936325,ZNF419,zinc finger protein 419 [Source:HGNC Symbol;Acc:HGNC:20648]
79745,1639.317563,0.66337428,0.209681567,3.163722446,0.001557653,0.008833894,CLIP4,CAP-Gly domain containing linker protein family member 4 [Source:HGNC Symbol;Acc:HGNC:26108]
79746,198.41629,-0.616559271,0.260837814,-2.363764909,0.018090288,0.0623334,ECHDC3,enoyl-CoA hydratase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23489]
79747,2.714595381,0.600500624,0.714420358,0.840542431,0.400604321,0.586447255,ADGB,androglobin [Source:HGNC Symbol;Acc:HGNC:21212]
79748,2.273439575,-0.252744413,0.790090023,-0.319893185,0.749049305,0.852810788,LMAN1L,"lectin, mannose binding 1 like [Source:HGNC Symbol;Acc:HGNC:6632]"
79750,80.14532029,0.108650389,0.352760326,0.308000591,0.758081882,0.858285052,ZNF385D,zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]
79751,316.1686774,0.421056606,0.174295985,2.4157562,0.015702571,0.055657253,SLC25A22,solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954]
79752,713.7156223,-0.400262273,0.139317795,-2.873016144,0.004065733,0.019145189,ZFAND1,zinc finger AN1-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25858]
79753,298.6719916,0.027972289,0.1251118,0.223578346,0.823085414,0.901052134,SNIP1,Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]
79754,246.6187529,-0.061413503,0.27067975,-0.226886213,0.820512223,0.899567704,ASB13,ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:HGNC:19765]
79755,225.3237225,-0.191172655,0.51347819,-0.372309202,0.709662648,0.826818104,ZNF750,zinc finger protein 750 [Source:HGNC Symbol;Acc:HGNC:25843]
79758,342.2923522,-0.295550091,0.142912784,-2.068045154,0.038635777,0.112116534,DHRS12,dehydrogenase/reductase 12 [Source:HGNC Symbol;Acc:HGNC:25832]
79759,147.1988256,0.607443035,0.181476428,3.347228302,0.00081624,0.005157683,ZNF668,zinc finger protein 668 [Source:HGNC Symbol;Acc:HGNC:25821]
79760,110.3296554,0.247342584,0.184110658,1.343445222,0.179127852,0.342483589,GEMIN7,gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045]
79762,1597.826457,1.644882331,0.282181062,5.829173374,5.57E-09,1.66E-07,C1orf115,chromosome 1 open reading frame 115 [Source:HGNC Symbol;Acc:HGNC:25873]
79763,342.786104,0.121065162,0.154901862,0.781560408,0.434472963,0.616865876,ISOC2,isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]
79767,781.9949084,0.799085347,0.212388501,3.76237575,0.000168307,0.001352753,ELMO3,engulfment and cell motility 3 [Source:HGNC Symbol;Acc:HGNC:17289]
79768,367.6227728,0.047420515,0.14274596,0.332202155,0.739736616,0.847054256,KATNBL1,katanin regulatory subunit B1 like 1 [Source:HGNC Symbol;Acc:HGNC:26199]
79770,1229.561349,-0.371890208,0.092860024,-4.004847218,6.21E-05,0.000579455,TXNDC15,thioredoxin domain containing 15 [Source:HGNC Symbol;Acc:HGNC:20652]
79772,187.6128699,0.395244047,0.224507381,1.760494662,0.078323972,0.189228678,MCTP1,multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]
79774,351.4221257,0.38656205,0.135197796,2.859233373,0.004246662,0.019833231,GRTP1,growth hormone regulated TBC protein 1 [Source:HGNC Symbol;Acc:HGNC:20310]
79776,63.48413313,0.188318936,0.338973202,0.555557002,0.578513733,0.736230311,ZFHX4,zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939]
79777,546.0864967,0.131599404,0.141358629,0.930961234,0.351873617,0.538722458,ACBD4,acyl-CoA binding domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23337]
79778,832.558878,1.084406531,0.184759733,5.869279611,4.38E-09,1.34E-07,MICALL2,MICAL like 2 [Source:HGNC Symbol;Acc:HGNC:29672]
79780,852.8074868,-0.199340741,0.157461769,-1.265962795,0.205526403,0.376721052,CCDC82,coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282]
79781,1034.47669,-0.256360021,0.272659784,-0.940219407,0.347105029,0.533531148,IQCA1,IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]
79782,1.565861066,-0.916089582,0.795044537,-1.152249389,0.249218608,0.428779382,LRRC31,leucine rich repeat containing 31 [Source:HGNC Symbol;Acc:HGNC:26261]
79783,56.61224634,0.343621715,0.324832928,1.057841388,0.29012776,0.473108377,SUGCT,succinyl-CoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:HGNC:16001]
79784,3508.050502,0.735188196,0.272038464,2.702515614,0.006881695,0.029145885,MYH14,myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]
79785,116.5191029,-1.21694106,0.517892022,-2.349796885,0.018783658,0.064219863,RERGL,RERG like [Source:HGNC Symbol;Acc:HGNC:26213]
79786,1362.468392,0.061222394,0.086250316,0.709822253,0.477814367,0.654844174,KLHL36,kelch like family member 36 [Source:HGNC Symbol;Acc:HGNC:17844]
79788,60.10573964,-0.149767023,0.15659163,-0.956417804,0.338861193,0.525151794,ZNF665,zinc finger protein 665 [Source:HGNC Symbol;Acc:HGNC:25885]
79789,499.8575139,-1.253370456,0.291000008,-4.307114849,1.65E-05,0.000185754,CLMN,calmin [Source:HGNC Symbol;Acc:HGNC:19972]
79791,729.0889461,0.611697639,0.173504513,3.525543101,0.000422615,0.002961968,FBXO31,F-box protein 31 [Source:HGNC Symbol;Acc:HGNC:16510]
79792,1316.096177,0.372555515,0.169060007,2.203688032,0.027546291,0.086653308,GSDMD,gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697]
79794,2794.749729,0.574867273,0.328986811,1.747386985,0.080570234,0.193222251,SPRING1,SREBF pathway regulator in golgi 1 [Source:HGNC Symbol;Acc:HGNC:26128]
79796,406.8027779,0.018693838,0.074490983,0.250954372,0.801849387,0.887377127,ALG9,"ALG9 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:15672]"
79797,193.4116598,0.318584635,0.163762471,1.945406864,0.051726029,0.139622786,ZNF408,zinc finger protein 408 [Source:HGNC Symbol;Acc:HGNC:20041]
79798,373.5146892,-0.085687529,0.121990028,-0.702414206,0.482420889,0.65862772,ARMC5,armadillo repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:25781]
79800,541.7064206,-0.147339559,0.165497734,-0.890281428,0.373314791,0.559635103,CARF,calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435]
79801,57.35678386,-0.604290157,0.633995768,-0.953145412,0.3405164,0.526943461,SHCBP1,SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]
79802,34.92915005,-2.421367284,0.340151502,-7.118496519,1.09E-12,7.51E-11,HHIPL2,HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842]
79803,231.438986,0.265820526,0.144961707,1.833729274,0.066694191,0.167798149,HPS6,HPS6 biogenesis of lysosomal organelles complex 2 subunit 3 [Source:HGNC Symbol;Acc:HGNC:18817]
79804,32.646516,-0.35478775,0.728025261,-0.487328901,0.62602527,0.770916145,HAND2-AS1,HAND2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48872]
79805,44.94010213,0.471587438,0.398497845,1.18341277,0.236645599,0.41414745,VASH2,vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]
79807,182.4592883,-0.217376458,0.228627035,-0.950790698,0.341710636,0.528144527,GSTCD,glutathione S-transferase C-terminal domain containing [Source:HGNC Symbol;Acc:HGNC:25806]
79809,361.1052736,-0.295072829,0.133289959,-2.213766382,0.026844854,0.084943409,TTC21B,tetratricopeptide repeat domain 21B [Source:HGNC Symbol;Acc:HGNC:25660]
79810,273.573187,-0.661355133,0.12347469,-5.356199996,8.50E-08,1.86E-06,PTCD2,pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]
79811,2446.289946,-0.121840683,0.097546586,-1.249051232,0.211646336,0.38461175,SLTM,SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]
79812,1000.799456,-0.131001687,0.173381894,-0.755567284,0.449908677,0.630394995,MMRN2,multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]
79813,1260.874549,-0.037299514,0.099565099,-0.374624389,0.707939832,0.825904954,EHMT1,euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]
79814,28.92906031,0.248299358,0.424995782,0.584239582,0.559059134,0.720945334,AGMAT,agmatinase (putative) [Source:HGNC Symbol;Acc:HGNC:18407]
79815,621.0294582,0.529444973,0.11672291,4.535913053,5.74E-06,7.46E-05,NIPAL2,NIPA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25854]
79816,107.9729585,-0.732889206,0.271109803,-2.703292904,0.006865622,0.029092534,TLE6,"TLE family member 6, subcortical maternal complex member [Source:HGNC Symbol;Acc:HGNC:30788]"
79817,374.117607,-1.061314099,0.20435701,-5.193431322,2.06E-07,4.05E-06,MOB3B,MOB kinase activator 3B [Source:HGNC Symbol;Acc:HGNC:23825]
79818,77.66041783,-0.125712169,0.127977536,-0.982298717,0.325952707,0.511296293,ZNF552,zinc finger protein 552 [Source:HGNC Symbol;Acc:HGNC:26135]
79819,221.1512481,-0.900136789,0.234674223,-3.835686676,0.000125214,0.001053262,DNAI4,dynein axonemal intermediate chain 4 [Source:HGNC Symbol;Acc:HGNC:26252]
79820,11.07983684,-0.59354325,0.425206295,-1.395894785,0.162746181,0.320245686,CATSPERB,cation channel sperm associated auxiliary subunit beta [Source:HGNC Symbol;Acc:HGNC:20500]
79822,135.7582092,-1.085475483,0.2901892,-3.740578505,0.000183597,0.00145585,ARHGAP28,Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]
79823,109.8897675,-0.036292297,0.106784448,-0.339865006,0.733958191,0.843662814,CAMKMT,calmodulin-lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:26276]
79825,63.54358063,-0.200614463,0.273005592,-0.734836462,0.462439098,0.641598088,EFCC1,EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]
79827,136.6059741,0.041872612,0.408695,0.102454427,0.918395984,0.956931463,CLMP,CXADR like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]
79828,180.4671969,-0.207674054,0.220157738,-0.943296637,0.345529195,0.531896007,METTL8,"methyltransferase 8, tRNA N3-cytidine [Source:HGNC Symbol;Acc:HGNC:25856]"
79829,701.9554599,-0.157101959,0.12779624,-1.229315976,0.21895336,0.392654136,NAA40,"N-alpha-acetyltransferase 40, NatD catalytic subunit [Source:HGNC Symbol;Acc:HGNC:25845]"
79830,228.1237796,-0.489781683,0.134848079,-3.632099809,0.000281124,0.002093231,ZMYM1,zinc finger MYM-type containing 1 [Source:HGNC Symbol;Acc:HGNC:26253]
79831,116.4629827,-0.006268443,0.124522242,-0.050339948,0.95985149,0.978916304,KDM8,lysine demethylase 8 [Source:HGNC Symbol;Acc:HGNC:25840]
79832,759.0053317,-0.1159485,0.130525249,-0.888322384,0.374367362,0.560606491,QSER1,glutamine and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:26154]
79833,125.739104,-0.074438594,0.13994622,-0.531908575,0.594789318,0.747448479,GEMIN6,gem nuclear organelle associated protein 6 [Source:HGNC Symbol;Acc:HGNC:20044]
79834,976.6404773,0.42644706,0.148011768,2.881169957,0.003962019,0.01877855,PEAK1,pseudopodium enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]
79836,1416.103573,-1.283822652,0.37935483,-3.384226455,0.000713791,0.004618816,LONRF3,LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]
79837,674.7812086,0.292062666,0.103190875,2.830314841,0.004650222,0.021326178,PIP4K2C,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma [Source:HGNC Symbol;Acc:HGNC:23786]
79838,60.59927334,-1.301425024,0.322934576,-4.029995926,5.58E-05,0.000529944,TMC5,transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]
79839,193.4364625,0.142381473,0.227870077,0.624836203,0.532078567,0.698964901,CCDC102B,coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295]
79840,135.7839348,0.295811654,0.158184908,1.87003715,0.061478659,0.158224906,NHEJ1,non-homologous end joining factor 1 [Source:HGNC Symbol;Acc:HGNC:25737]
79841,97.23659163,-0.349598888,0.226657217,-1.542412337,0.122973426,0.262595172,AGBL2,AGBL carboxypeptidase 2 [Source:HGNC Symbol;Acc:HGNC:26296]
79842,46.04919018,-0.257864993,0.28639238,-0.90039055,0.367912448,0.554670456,ZBTB3,zinc finger and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22918]
79843,39.03186389,0.103548686,0.277533936,0.373102791,0.709071941,0.826600978,FAM124B,family with sequence similarity 124 member B [Source:HGNC Symbol;Acc:HGNC:26224]
79844,177.8717777,-0.990726284,0.265599226,-3.730155004,0.000191362,0.001507547,ZDHHC11,zinc finger DHHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:19158]
79845,163.638365,0.13874486,0.35039838,0.39596319,0.692132184,0.815822486,RNF122,ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]
79846,340.8686618,-0.797621499,0.303050087,-2.631979114,0.008488908,0.034422434,CFAP69,cilia and flagella associated protein 69 [Source:HGNC Symbol;Acc:HGNC:26107]
79847,458.1698566,0.306059646,0.12138588,2.521377667,0.011689631,0.044286159,MFSD13A,major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]
79848,406.78857,-0.379891503,0.07165275,-5.30184122,1.15E-07,2.42E-06,CSPP1,centrosome and spindle pole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26193]
79849,3.376570013,-0.450579556,0.397163398,-1.134494162,0.256587321,0.437325503,NHERF4,NHERF family PDZ scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:19891]
79850,181.7483065,0.60398729,0.174311225,3.46499366,0.000530244,0.003590237,TLCD3A,TLC domain containing 3A [Source:HGNC Symbol;Acc:HGNC:29646]
79852,23.07170799,2.059659015,0.396974342,5.188393302,2.12E-07,4.16E-06,EPHX3,epoxide hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:23760]
79853,1.713889353,-1.839344915,0.560221218,-3.283247501,0.001026185,0.006246551,TM4SF20,transmembrane 4 L six family member 20 [Source:HGNC Symbol;Acc:HGNC:26230]
79856,4431.735549,0.683807546,0.170364006,4.013802923,5.97E-05,0.000562881,SNX22,sorting nexin 22 [Source:HGNC Symbol;Acc:HGNC:16315]
79857,3.465666365,0.74949707,0.440346515,1.702061999,0.088743747,0.207397105,,uncharacterized LOC79857 [Source:NCBI gene (formerly Entrezgene);Acc:79857]
79858,388.7446858,-1.078219759,0.217392891,-4.959774692,7.06E-07,1.20E-05,NEK11,NIMA related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]
79861,1.582311363,1.910487109,0.97916288,1.951143317,0.05104,0.138196773,TUBAL3,tubulin alpha like 3 [Source:HGNC Symbol;Acc:HGNC:23534]
79862,68.90479401,-0.364629133,0.202133012,-1.803906892,0.071245904,0.176679627,ZNF669,zinc finger protein 669 [Source:HGNC Symbol;Acc:HGNC:25736]
79863,320.8009629,0.038743749,0.095662818,0.40500322,0.685475144,0.81173091,RBFA,ribosome binding factor A [Source:HGNC Symbol;Acc:HGNC:26120]
79864,231.1803467,-0.691753105,0.118308576,-5.847024174,5.00E-09,1.51E-07,JHY,junctional cadherin complex regulator [Source:HGNC Symbol;Acc:HGNC:26288]
79865,31.62925982,1.362503366,0.773132516,1.762315434,0.078016018,0.188685372,TREML2,triggering receptor expressed on myeloid cells like 2 [Source:HGNC Symbol;Acc:HGNC:21092]
79866,107.8838609,-0.262351217,0.197268337,-1.329920559,0.183544447,0.34817677,BORA,BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]
79867,356.3900813,-0.700164003,0.169495964,-4.130859438,3.61E-05,0.000366378,TCTN2,tectonic family member 2 [Source:HGNC Symbol;Acc:HGNC:25774]
79868,1185.570337,0.313222779,0.155849283,2.009780043,0.044454474,0.124645849,ALG13,ALG13 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:30881]
79869,2582.315006,0.150247132,0.104563594,1.436897168,0.150747215,0.303282134,CPSF7,cleavage and polyadenylation specific factor 7 [Source:HGNC Symbol;Acc:HGNC:30098]
79870,43.06358293,-0.561288887,0.304307321,-1.844480392,0.065113161,0.165107154,BAALC,BAALC binder of MAP3K1 and KLF4 [Source:HGNC Symbol;Acc:HGNC:14333]
79871,486.9603314,-0.481327729,0.092451823,-5.206254616,1.93E-07,3.81E-06,RPAP2,RNA polymerase II associated protein 2 [Source:HGNC Symbol;Acc:HGNC:25791]
79872,492.287122,-0.209838942,0.13627921,-1.53977222,0.123615886,0.263540941,CBLL1,Cbl proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:21225]
79873,105.042731,-0.116685206,0.171092786,-0.681999569,0.495239224,0.669027086,NUDT18,nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]
79874,595.5657073,0.577349919,0.192943809,2.992321553,0.002768645,0.014119748,RABEP2,"rabaptin, RAB GTPase binding effector protein 2 [Source:HGNC Symbol;Acc:HGNC:24817]"
79875,1089.786474,-0.038758629,0.24414782,-0.158750666,0.873865319,0.930750986,THSD4,thrombospondin type 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25835]
79876,831.8506322,-0.035957045,0.105726543,-0.340094771,0.733785159,0.843569753,UBA5,ubiquitin like modifier activating enzyme 5 [Source:HGNC Symbol;Acc:HGNC:23230]
79877,750.113631,0.444904986,0.155764037,2.856275391,0.004286432,0.019966886,DCAKD,dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]
79879,157.5992286,-0.568444344,0.186049843,-3.055333645,0.002248103,0.01189517,CCDC134,coiled-coil domain containing 134 [Source:HGNC Symbol;Acc:HGNC:26185]
79882,1605.826211,-0.190638334,0.112608438,-1.692931168,0.09046857,0.210479967,ZC3H14,zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]
79883,70.87466717,1.6460786,0.427348626,3.851840161,0.000117234,0.000995937,PODNL1,podocan like 1 [Source:HGNC Symbol;Acc:HGNC:26275]
79884,477.5636145,-0.575167928,0.237358523,-2.423203182,0.015384319,0.054823503,MAP9,microtubule associated protein 9 [Source:HGNC Symbol;Acc:HGNC:26118]
79885,360.1941775,-0.538506333,0.19167932,-2.809412788,0.004963196,0.022464669,HDAC11,histone deacetylase 11 [Source:HGNC Symbol;Acc:HGNC:19086]
79886,625.8661838,-0.464850632,0.124584489,-3.731207927,0.000190564,0.001502889,CAAP1,caspase activity and apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:25834]
79887,206.5082069,0.046889576,0.21635559,0.216724587,0.828422985,0.904039468,PLBD1,phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215]
79888,832.862092,0.410299539,0.254710959,1.610843683,0.107213797,0.238751412,LPCAT1,lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]
79890,403.356588,0.960826083,0.360600599,2.664516048,0.007709919,0.031918492,RIN3,Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]
79891,272.2509893,-0.033760288,0.17385909,-0.194181897,0.846033457,0.914697133,ZNF671,zinc finger protein 671 [Source:HGNC Symbol;Acc:HGNC:26279]
79892,938.7780073,0.107214084,0.083690755,1.281074401,0.200167534,0.370169187,MCMBP,minichromosome maintenance complex binding protein [Source:HGNC Symbol;Acc:HGNC:25782]
79893,1301.182082,0.132958312,0.10172525,1.30703353,0.191201324,0.358744803,GGNBP2,gametogenetin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19357]
79894,723.1342833,0.081408828,0.16326084,0.498642716,0.618031107,0.764357049,ZNF672,zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]
79895,107.2152258,-0.22914876,0.277694245,-0.825183683,0.409267316,0.594275206,ATP8B4,ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]
79896,229.2370242,-0.769283877,0.138938324,-5.536873171,3.08E-08,7.59E-07,THNSL1,threonine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26160]
79897,120.1309274,0.521669251,0.183525647,2.842486928,0.004476307,0.020640313,RPP21,ribonuclease P/MRP subunit p21 [Source:HGNC Symbol;Acc:HGNC:21300]
79898,112.8455268,-0.019066829,0.10738836,-0.177550237,0.859076208,0.922277654,ZNF613,zinc finger protein 613 [Source:HGNC Symbol;Acc:HGNC:25827]
79899,124.4416996,0.383543396,0.419937016,0.913335529,0.361066102,0.547973032,PRR5L,proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878]
79901,9027.645152,-1.083020545,0.211112138,-5.130072374,2.90E-07,5.48E-06,CYBRD1,cytochrome b reductase 1 [Source:HGNC Symbol;Acc:HGNC:20797]
