,,Table S2. List of DEGs across GSE153659.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
80007,431.8106855,-0.079691284,0.120072181,-0.663694815,0.506885659,0.679817718,C10orf88,chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]
80008,119.8636336,0.169276381,0.714694264,0.236851462,0.812772026,0.895972422,TMEM156,transmembrane protein 156 [Source:HGNC Symbol;Acc:HGNC:26260]
80010,1080.317847,0.460989235,0.22155583,2.080691059,0.037462193,0.12126408,RMI1,RecQ mediated genome instability 1 [Source:HGNC Symbol;Acc:HGNC:25764]
80011,2979.668891,0.025208254,0.106163067,0.237448431,0.812308922,0.895627584,PSME3IP1,proteasome activator subunit 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29856]
80012,3053.650252,0.152878433,0.136323734,1.121436658,0.26210204,0.45064703,PHC3,polyhomeotic homolog 3 [Source:HGNC Symbol;Acc:HGNC:15682]
80013,1406.058032,0.133394229,0.092518062,1.441818236,0.149353657,0.311631511,MINDY3,MINDY lysine 48 deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:23578]
80014,2224.570811,0.031321434,0.229629541,0.136399846,0.891505196,0.941810508,WWC2,WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]
80017,1767.540892,0.663766537,0.163467192,4.060548951,4.90E-05,0.000891083,DGLUCY,D-glutamate cyclase [Source:HGNC Symbol;Acc:HGNC:20498]
80018,1359.223451,0.528479666,0.164499312,3.212655786,0.001315138,0.010991665,NAA25,"N-alpha-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]"
80019,707.169633,-0.428379199,0.2875177,-1.489922878,0.136244515,0.29358456,UBTD1,ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25683]
80020,500.9397968,0.255407144,0.191301774,1.335100766,0.181843369,0.353990292,FOXRED2,FAD dependent oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26264]
80021,896.1848135,-0.071265788,0.090832358,-0.784585898,0.432696401,0.617426168,TMEM62,transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]
80022,5728.148034,-0.410058589,0.321128718,-1.276929051,0.201627297,0.378897708,MYO15B,myosin XVB [Source:HGNC Symbol;Acc:HGNC:14083]
80023,1074.542541,-0.38083847,0.207213398,-1.837904662,0.066076455,0.179940518,NRSN2,neurensin 2 [Source:HGNC Symbol;Acc:HGNC:16229]
80024,1061.061986,-0.37958206,0.128058335,-2.96413397,0.003035361,0.020350733,SLC8B1,solute carrier family 8 member B1 [Source:HGNC Symbol;Acc:HGNC:26175]
80025,2093.635573,-0.6808219,0.11866318,-5.737431795,9.61E-09,6.65E-07,PANK2,pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894]
80028,518.2878221,0.35775777,0.135958353,2.631377634,0.008503948,0.042837917,FBXL18,F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]
80031,745.1408911,0.726235893,0.290555849,2.499470909,0.012437891,0.056065696,SEMA6D,semaphorin 6D [Source:HGNC Symbol;Acc:HGNC:16770]
80032,1.66706268,0.714619201,0.794265329,0.899723524,0.368267401,0.557798648,ZNF556,zinc finger protein 556 [Source:HGNC Symbol;Acc:HGNC:25669]
80034,569.0872912,-0.043553448,0.369829783,-0.117766199,0.906252912,0.950588305,CSRNP3,cysteine and serine rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]
80036,75.41983949,1.256135155,0.563244139,2.23017883,0.025735573,0.093853459,TRPM3,transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]
80039,16.27002747,0.589697556,0.385498388,1.529701741,0.126090573,0.279378323,FAM106A,family with sequence similarity 106 member A [Source:HGNC Symbol;Acc:HGNC:25682]
80045,380.4852191,0.00837033,0.212180731,0.03944906,0.968532366,0.984339011,GPR157,G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]
80054,169.0039786,1.211036043,0.377873145,3.204874598,0.001351213,0.011216761,CEBPA-DT,CEBPA divergent transcript [Source:HGNC Symbol;Acc:HGNC:25710]
80055,818.9672938,-0.265249029,0.267602051,-0.991207012,0.321584508,0.513131072,PGAP1,post-GPI attachment to proteins inositol deacylase 1 [Source:HGNC Symbol;Acc:HGNC:25712]
80059,0.866603231,1.472570342,1.12698483,1.306646107,0.19133293,NA,LRRTM4,leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:HGNC:19411]
80063,319.7532309,0.098005279,0.271547782,0.36091357,0.718164059,0.836025917,ATF7IP2,activating transcription factor 7 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:20397]
80067,1157.208267,0.59762219,0.141481467,4.224031618,2.40E-05,0.000502794,DCAF17,DDB1 and CUL4 associated factor 17 [Source:HGNC Symbol;Acc:HGNC:25784]
80069,9.9474332,-0.987042357,0.386014378,-2.557009303,0.010557639,0.050081156,LINC00574,long intergenic non-protein coding RNA 574 [Source:HGNC Symbol;Acc:HGNC:21598]
80070,5.057056775,-0.324883912,0.887397045,-0.36610885,0.714283854,0.833458522,ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20 [Source:HGNC Symbol;Acc:HGNC:17178]
80071,83.26672222,0.153734496,0.182058493,0.844423644,0.398432715,0.586436769,CCDC15,coiled-coil domain containing 15 [Source:HGNC Symbol;Acc:HGNC:25798]
80072,44.43613396,-0.272765922,0.200675283,-1.359240251,0.17407047,0.344101729,HEXA-AS1,HEXA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25810]
80078,1.357050637,-2.276356347,1.364777655,-1.667932017,0.095329223,0.231068051,LCAL1,lung cancer associated lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:25837]
80086,13.02527209,0.511116551,0.472225582,1.08235676,0.279094034,0.469169426,TUBA4B,tubulin alpha 4b [Source:HGNC Symbol;Acc:HGNC:18637]
80095,677.1298873,-0.021567304,0.124544489,-0.173169479,0.862518213,0.926596029,ZNF606,zinc finger protein 606 [Source:HGNC Symbol;Acc:HGNC:25879]
80097,3349.163179,0.238426928,0.227160018,1.049598999,0.293902517,0.484494289,MZT2B,mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]
80099,0.508048817,-0.240971463,1.353505946,-0.178035024,0.85869547,NA,PKD1L1-AS1,PKD1L1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:21911]
80108,164.3345042,0.094636628,0.214256674,0.441697456,0.658708151,0.79527132,ZFP2,ZFP2 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26138]
80110,763.4808424,0.443832564,0.190520244,2.329582171,0.019828245,0.078242462,ZNF614,zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]
80111,54.68809713,-1.242611004,0.473223072,-2.625846199,0.008643386,0.043346328,C3orf36,chromosome 3 putative open reading frame 36 [Source:HGNC Symbol;Acc:HGNC:26170]
80114,558.3001722,-0.095673287,0.299008945,-0.319967978,0.748992606,0.856719241,BICC1,BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]
80115,152.7601956,-0.784793637,0.374978584,-2.092902556,0.036357854,0.118822295,BAIAP2L2,BAR/IMD domain containing adaptor protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26203]
80117,8.38555122,-3.212052351,0.917358177,-3.501415732,0.000462793,0.005092898,ARL14,ADP ribosylation factor like GTPase 14 [Source:HGNC Symbol;Acc:HGNC:22974]
80119,53.41808359,0.482805836,0.574499165,0.840394322,0.400687332,0.588523898,PIF1,PIF1 5'-to-3' DNA helicase [Source:HGNC Symbol;Acc:HGNC:26220]
80122,7.758822126,-0.022374066,0.596877508,-0.037485188,0.97009815,0.985152544,MAP3K19,mitogen-activated protein kinase kinase kinase 19 [Source:HGNC Symbol;Acc:HGNC:26249]
80124,1110.593381,0.19923684,0.184959921,1.07718926,0.281395722,0.471377201,VCPIP1,valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]
80125,65.20757637,-4.149549602,0.632942054,-6.55597076,5.53E-11,6.73E-09,CCDC33,coiled-coil domain containing 33 [Source:HGNC Symbol;Acc:HGNC:26552]
80127,840.9676948,0.46915155,0.163296279,2.87300822,0.004065835,0.025244603,BBOF1,basal body orientation factor 1 [Source:HGNC Symbol;Acc:HGNC:19855]
80128,91.87109127,-1.744063889,0.54664692,-3.19047602,0.001420386,0.011651927,TRIM46,tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019]
80129,431.8153379,0.910642499,0.352505061,2.583345889,0.009784717,0.047373048,CCDC170,coiled-coil domain containing 170 [Source:HGNC Symbol;Acc:HGNC:21177]
80131,196.4496276,-1.01223813,0.388716627,-2.604051535,0.00921289,0.045409269,LRRC8E,leucine rich repeat containing 8 VRAC subunit E [Source:HGNC Symbol;Acc:HGNC:26272]
80133,0.430012367,-0.401420392,1.418972474,-0.282895122,0.777257234,NA,MROH9,maestro heat like repeat family member 9 [Source:HGNC Symbol;Acc:HGNC:26287]
80135,1423.950368,0.326931904,0.125751711,2.599820716,0.009327248,0.045796444,RPF1,ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350]
80139,767.4999811,-0.156927838,0.201990599,-0.776906641,0.437213853,0.621647777,ZNF703,zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]
80142,1420.114656,0.251616741,0.182293631,1.380282678,0.167499626,0.335703132,PTGES2,prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]
80143,1092.331525,0.360751795,0.13747702,2.62408797,0.008688134,0.043524196,SIKE1,suppressor of IKBKE 1 [Source:HGNC Symbol;Acc:HGNC:26119]
80144,2432.037765,0.413318431,0.304088944,1.359202429,0.174082452,0.344101729,FRAS1,Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]
80145,941.2533204,0.034125189,0.115938115,0.294339688,0.768498348,0.868534622,THOC7,THO complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:29874]
80146,2015.22206,-0.291530995,0.142719164,-2.0426899,0.041083145,0.129309581,UXS1,UDP-glucuronate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:17729]
80148,1615.167261,0.674903962,0.155472504,4.340986005,1.42E-05,0.000332061,SLC66A2,solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188]
80149,560.9315602,-0.359807675,0.335143649,-1.0735924,0.283005405,0.473157531,ZC3H12A,zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]
80150,256.9570922,0.26564577,0.201033412,1.321401092,0.186367662,0.359462585,ASRGL1,asparaginase and isoaspartyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:16448]
80152,1443.191628,-0.108784499,0.260437376,-0.417699261,0.676167013,0.807309215,CENPT,centromere protein T [Source:HGNC Symbol;Acc:HGNC:25787]
80153,1178.490107,-0.167405317,0.061672566,-2.714421137,0.006639171,0.035913037,EDC3,enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]
80155,1374.452186,0.581843448,0.195577432,2.975003015,0.002929857,0.019856271,NAA15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]"
80157,411.338937,1.789281134,0.635404136,2.81597338,0.00486297,0.028777939,CWH43,cell wall biogenesis 43 C-terminal homolog [Source:HGNC Symbol;Acc:HGNC:26133]
80162,2255.004075,-0.136342669,0.508573418,-0.268088469,0.788631222,0.881761591,PGGHG,protein-glucosylgalactosylhydroxylysine glucosidase [Source:HGNC Symbol;Acc:HGNC:26210]
80164,669.7201847,-3.640915035,0.379321804,-9.598486033,8.11E-22,6.17E-19,PRR36,proline rich 36 [Source:HGNC Symbol;Acc:HGNC:26172]
80167,652.1804479,0.206998508,0.177387308,1.166929639,0.243238785,0.428504112,ABHD18,abhydrolase domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26111]
80168,2.152298711,-0.58189668,1.138259639,-0.511216124,0.60919973,0.759919815,MOGAT2,monoacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:23248]
80169,1757.384487,-0.530502393,0.177649079,-2.986237787,0.002824329,0.019294441,CTC1,CST telomere replication complex component 1 [Source:HGNC Symbol;Acc:HGNC:26169]
80173,1172.589389,0.186687684,0.154529898,1.208100738,0.227008516,0.410012512,IFT74,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424]
80174,399.480754,-0.603582504,0.266977446,-2.260799606,0.023771669,0.088769729,DBF4B,DBF4B-CDC7 kinase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:17883]
80176,936.8932185,0.175176725,0.223073453,0.78528719,0.432285205,0.617121069,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]
80177,596.6461915,0.522372403,0.261733314,1.995819312,0.045953594,0.13983867,MYCT1,MYC target 1 [Source:HGNC Symbol;Acc:HGNC:23172]
80178,57.206218,-1.195458703,0.324116921,-3.688356354,0.000225707,0.002942061,TEDC2,tubulin epsilon and delta complex 2 [Source:HGNC Symbol;Acc:HGNC:25849]
80179,996.6310318,-0.317525122,0.149867235,-2.118709419,0.034115032,0.11373032,MYO19,myosin XIX [Source:HGNC Symbol;Acc:HGNC:26234]
80183,515.9412581,-0.147604928,0.383572134,-0.38481661,0.700373292,0.823783779,RUBCNL,rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420]
80184,1432.863642,0.247476606,0.166718878,1.484394625,0.13770426,0.295542687,CEP290,centrosomal protein 290 [Source:HGNC Symbol;Acc:HGNC:29021]
80185,522.0643305,0.252823501,0.131734313,1.919192463,0.054959981,0.158454806,TTI2,TELO2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:26262]
80194,1311.329822,-0.251699281,0.247830605,-1.015610163,0.309815063,0.50134494,TMEM134,transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]
80195,1181.860019,-0.017101403,0.163773622,-0.104420987,0.916835269,0.956628484,TMEM254,transmembrane protein 254 [Source:HGNC Symbol;Acc:HGNC:25804]
80196,1101.766212,0.157050615,0.138772815,1.131710237,0.257756276,0.445927074,RNF34,ring finger protein 34 [Source:HGNC Symbol;Acc:HGNC:17297]
80198,1429.350212,-0.164081657,0.142476235,-1.151642284,0.249468098,0.43588376,MUS81,MUS81 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:29814]
80199,842.4464761,-0.386499185,0.201281011,-1.920196959,0.054833026,0.158202246,FUZ,fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]
80201,360.082549,1.187912167,0.47110947,2.521520459,0.011684888,0.053611783,HKDC1,hexokinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23302]
80204,2856.921336,0.088210212,0.065511642,1.346481477,0.17814729,0.349257061,FBXO11,F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]
80205,3568.593641,0.34278866,0.203373966,1.685509045,0.091890401,0.225786238,CHD9,chromodomain helicase DNA binding protein 9 [Source:HGNC Symbol;Acc:HGNC:25701]
80206,273.3994614,0.07553369,0.320908778,0.235374335,0.813918204,0.896993186,FHOD3,formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]
80207,1006.76024,0.181455811,0.12202374,1.487053344,0.137000723,0.294576152,OPA3,outer mitochondrial membrane lipid metabolism regulator OPA3 [Source:HGNC Symbol;Acc:HGNC:8142]
80208,4708.954978,0.138753486,0.153874444,0.901731844,0.367199333,0.556738588,SPG11,"SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]"
80209,1207.187689,-0.040585381,0.073910606,-0.549114441,0.582926915,0.739772718,PROSER1,proline and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:20291]
80210,910.6755195,-0.669682571,0.222860806,-3.004936501,0.002656363,0.018428846,ARMC9,armadillo repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:20730]
80212,1752.94412,-0.196697211,0.189133719,-1.039990185,0.298344461,0.489404855,CCDC92,coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]
80213,1584.155523,0.030343628,0.095607523,0.317376993,0.750957562,0.858049898,TM2D3,TM2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24128]
80216,1047.116672,-0.39875318,0.199517982,-1.99858266,0.045653528,0.139226685,ALPK1,alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:20917]
80217,245.0500495,0.747602684,0.306928155,2.435757918,0.014860626,0.063754103,CFAP43,cilia and flagella associated protein 43 [Source:HGNC Symbol;Acc:HGNC:26684]
80218,3950.571226,0.121629053,0.162476493,0.748594768,0.454101487,0.635877668,NAA50,"N-alpha-acetyltransferase 50, NatE catalytic subunit [Source:HGNC Symbol;Acc:HGNC:29533]"
80219,894.35886,-0.217828208,0.151617698,-1.436693804,0.150805016,0.313472172,COQ10B,coenzyme Q10B [Source:HGNC Symbol;Acc:HGNC:25819]
80221,1982.006092,0.564489607,0.294408987,1.917365404,0.055191526,0.15900833,ACSF2,acyl-CoA synthetase family member 2 [Source:HGNC Symbol;Acc:HGNC:26101]
80222,989.6438978,0.078136211,0.11217407,0.696562145,0.486076853,0.663580272,TARS2,"threonyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30740]"
80223,3778.82582,-0.670628233,0.249834452,-2.684290448,0.007268393,0.038365281,RAB11FIP1,RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265]
80224,493.1486913,0.726745972,0.158698858,4.579402657,4.66E-06,0.000132673,NUBPL,"NUBP iron-sulfur cluster assembly factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:20278]"
80227,697.4804857,-0.191602175,0.130588258,-1.467223602,0.142315238,0.301961129,PAAF1,proteasomal ATPase associated factor 1 [Source:HGNC Symbol;Acc:HGNC:25687]
80228,2481.872946,-0.567610856,0.219812416,-2.582251117,0.009815813,0.0474773,ORAI2,ORAI calcium release-activated calcium modulator 2 [Source:HGNC Symbol;Acc:HGNC:21667]
80230,2096.072342,-0.294853991,0.12361189,-2.385320627,0.017064242,0.070447579,RUFY1,RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760]
80231,102.656935,-0.444379323,0.558111498,-0.796219617,0.425904397,0.611861124,TASL,TLR adaptor interacting with endolysosomal SLC15A4 [Source:HGNC Symbol;Acc:HGNC:25667]
80232,5267.335753,-0.187087648,0.127707229,-1.464973046,0.142928272,0.302919232,WDR26,WD repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21208]
80233,1323.973526,-0.392366199,0.182118474,-2.154455776,0.031204447,0.107006899,FAAP100,FA core complex associated protein 100 [Source:HGNC Symbol;Acc:HGNC:26171]
80235,175.29128,-0.213366193,0.408477083,-0.522345566,0.601429749,0.754059825,PIGZ,phosphatidylinositol glycan anchor biosynthesis class Z [Source:HGNC Symbol;Acc:HGNC:30596]
80237,253.661097,0.594200436,0.272352287,2.181734706,0.029129118,0.102177044,ELL3,elongation factor for RNA polymerase II 3 [Source:HGNC Symbol;Acc:HGNC:23113]
80243,1035.045009,0.931450932,0.320601591,2.905322241,0.003668752,0.02343587,PREX2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:22950]"
80254,1569.831183,0.531836667,0.168451512,3.157209218,0.00159287,0.012745179,CEP63,centrosomal protein 63 [Source:HGNC Symbol;Acc:HGNC:25815]
80255,4405.095497,0.165035396,0.127840017,1.290952549,0.196720132,0.372981251,SLC35F5,solute carrier family 35 member F5 [Source:HGNC Symbol;Acc:HGNC:23617]
80256,937.9368824,-0.40248213,0.150232621,-2.679059497,0.007382927,0.038838698,ATOSB,atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]
80258,113.6555876,1.18681496,0.334812901,3.544710957,0.000393044,0.004494051,EFHC2,EF-hand domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26233]
80262,727.1493303,-0.050418221,0.098102231,-0.513935523,0.607297071,0.758454231,PHAF1,phagosome assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:29564]
80263,581.6158895,0.83479321,0.402208145,2.075525371,0.03793787,0.122453218,TRIM45,tripartite motif containing 45 [Source:HGNC Symbol;Acc:HGNC:19018]
80264,868.3779205,-1.161630545,0.268206337,-4.33110775,1.48E-05,0.000343819,ZNF430,zinc finger protein 430 [Source:HGNC Symbol;Acc:HGNC:20808]
80267,1916.578902,0.455290214,0.204097086,2.230753136,0.025697486,0.093775328,EDEM3,ER degradation enhancing alpha-mannosidase like protein 3 [Source:HGNC Symbol;Acc:HGNC:16787]
80270,435.1269561,-0.686984215,0.236341286,-2.906746542,0.00365209,0.02337188,HSD3B7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 [Source:HGNC Symbol;Acc:HGNC:18324]"
80271,1136.689866,-0.530783688,0.222024286,-2.390655988,0.016818303,0.069759763,ITPKC,inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:HGNC:14897]
80273,850.8337719,0.154505281,0.081635396,1.892626113,0.058407609,0.165262112,GRPEL1,"GrpE like 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:19696]"
80274,164.8114793,-0.514228912,0.339938605,-1.512711133,0.130353051,0.285470036,SCUBE1,"signal peptide, CUB domain and EGF like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13441]"
80279,6599.750163,-0.503962633,0.25143146,-2.004373806,0.045030033,0.137938178,CDK5RAP3,CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673]
80298,1934.813579,-0.104597069,0.149780142,-0.698337362,0.484966239,0.662855782,MTERF2,mitochondrial transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:30779]
80301,2866.105209,0.348276587,0.229246216,1.519225023,0.128705865,0.283128948,PLEKHO2,pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026]
80303,529.0163705,0.043444759,0.289065962,0.150293583,0.880532995,0.935946737,EFHD1,EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]
80304,338.5069817,0.761235966,0.214401168,3.550521536,0.000384469,0.004421154,WDCP,WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]
80305,1810.135854,-0.078934262,0.213084715,-0.370436059,0.711057611,0.831606405,TRABD,TraB domain containing [Source:HGNC Symbol;Acc:HGNC:28805]
80306,2692.55318,0.103921325,0.11422176,0.909820729,0.362917061,0.552643466,MED28,mediator complex subunit 28 [Source:HGNC Symbol;Acc:HGNC:24628]
80308,1115.573507,0.023691568,0.157525667,0.150398142,0.880450507,0.93589441,FLAD1,flavin adenine dinucleotide synthetase 1 [Source:HGNC Symbol;Acc:HGNC:24671]
80309,14.13153637,1.927789984,1.04730725,1.840711008,0.06566392,0.179198627,SPHKAP,"SPHK1 interactor, AKAP domain containing [Source:HGNC Symbol;Acc:HGNC:30619]"
80310,1233.296118,0.284623898,0.264606023,1.075651625,0.28208309,0.472003291,PDGFD,platelet derived growth factor D [Source:HGNC Symbol;Acc:HGNC:30620]
80311,775.8587679,0.231358404,0.288694304,0.801395804,0.422902543,0.609165839,KLHL15,kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]
80312,235.376205,0.323569598,0.166975382,1.937828159,0.052644191,0.153992205,TET1,tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]
80313,484.4696714,-0.325954369,0.189783503,-1.717506343,0.085886697,0.215647877,LRRC27,leucine rich repeat containing 27 [Source:HGNC Symbol;Acc:HGNC:29346]
80314,2299.592147,0.503882973,0.107424712,4.690568549,2.72E-06,8.46E-05,EPC1,enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]
80315,2998.947713,0.832397368,0.277298444,3.001810455,0.002683792,0.018536875,CPEB4,cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]
80316,0.365885171,-0.81203637,1.73485882,-0.468070577,0.639734119,NA,PPP1R2C,PPP1R2C family member C [Source:HGNC Symbol;Acc:HGNC:16324]
80317,324.6451238,0.248350048,0.1362306,1.823012213,0.068301541,0.18388223,ZKSCAN3,zinc finger with KRAB and SCAN domains 3 [Source:HGNC Symbol;Acc:HGNC:13853]
80318,366.7735088,-0.020927361,0.17626444,-0.118727075,0.905491586,0.950239527,GKAP1,G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]
80319,288.8395194,0.838593031,0.292037985,2.871520403,0.004085024,0.025341379,CXXC4,CXXC finger protein 4 [Source:HGNC Symbol;Acc:HGNC:24593]
80320,85.36679307,-0.401898655,0.449103726,-0.894890492,0.37084563,0.560220389,SP6,Sp6 transcription factor [Source:HGNC Symbol;Acc:HGNC:14530]
80321,1355.347147,0.281917744,0.13701589,2.057555107,0.03963286,0.125985697,CEP70,centrosomal protein 70 [Source:HGNC Symbol;Acc:HGNC:29972]
80323,164.9133664,0.706671997,0.350304172,2.017309681,0.043663206,0.13504495,CCDC68,coiled-coil domain containing 68 [Source:HGNC Symbol;Acc:HGNC:24350]
80324,535.8360159,-0.434457573,0.213830082,-2.031788838,0.042175038,0.131745491,PUS1,pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]
80325,1453.064232,-0.189123698,0.26933993,-0.702174752,0.482570189,0.660877137,ABTB1,ankyrin repeat and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275]
80326,259.9688253,-2.709254961,0.515405239,-5.256553014,1.47E-07,7.32E-06,WNT10A,Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]
80328,106.5655328,-2.708856197,0.374673013,-7.229920766,4.83E-13,9.25E-11,ULBP2,UL16 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14894]
80329,71.41208657,-2.388538657,0.601848986,-3.968667742,7.23E-05,0.001209675,ULBP1,UL16 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14893]
80331,3810.123396,0.063273923,0.131629649,0.480696588,0.630732156,0.775774637,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5 [Source:HGNC Symbol;Acc:HGNC:16235]
80332,413.5069557,1.19968637,0.450877243,2.660782705,0.007795925,0.0404064,ADAM33,ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478]
80333,142.1269498,1.348979233,0.28194438,4.784557976,1.71E-06,5.79E-05,KCNIP4,potassium voltage-gated channel interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30083]
80335,5164.600961,0.162876349,0.10282639,1.583993645,0.113195165,0.259017257,WDR82,WD repeat domain 82 [Source:HGNC Symbol;Acc:HGNC:28826]
80336,1982.854168,-1.260986487,0.407487972,-3.094536709,0.001971205,0.014846828,PABPC1L,poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797]
80339,7.804126764,-0.195191611,0.411429371,-0.474423132,0.635198201,0.778884529,PNPLA3,patatin like phospholipase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18590]
80341,0.604225839,-0.569612655,1.903768516,-0.299202687,0.764785399,NA,BPIFB2,BPI fold containing family B member 2 [Source:HGNC Symbol;Acc:HGNC:16177]
80342,500.1709508,0.725817349,0.590423997,1.229315461,0.218953552,0.400463699,TRAF3IP3,TRAF3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:30766]
